date,time,app,pid,x,y
09/22/2020,16:35:19,Firefox,23353,200.52734375,212.96484375
09/22/2020,16:35:20,Firefox,23353,180.69140625,585.9921875
09/22/2020,16:35:21,Firefox,23353,180.69140625,585.9921875
09/22/2020,16:35:22,Firefox,23353,607.9296875,741.7109375
09/22/2020,16:35:23,Firefox,23353,631.1640625,762.69921875
09/22/2020,16:35:24,Firefox,23353,649.4921875,739.734375
09/22/2020,16:35:25,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:26,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:27,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:28,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:29,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:30,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:31,Firefox,23353,1118.71875,736.8125
09/22/2020,16:35:32,Firefox,23353,531.921875,779.73828125
09/22/2020,16:35:33,Firefox,23353,524.921875,714.3203125
09/22/2020,16:35:34,Firefox,23353,552.453125,572.5703125
09/22/2020,16:35:35,Firefox,23353,250.015625,603.66796875
09/22/2020,16:35:36,Firefox,23353,250.015625,603.66796875
09/22/2020,16:35:37,Firefox,23353,495.0859375,383.25
09/22/2020,16:35:38,Firefox,23353,558.37109375,367.93359375
09/22/2020,16:35:39,Firefox,23353,562.8046875,367.93359375
09/22/2020,16:35:40,Firefox,23353,877.87890625,312.08203125
09/22/2020,16:35:41,Firefox,23353,877.8671875,318.34375
09/22/2020,16:35:42,Firefox,23353,1170.90625,325.98046875
09/22/2020,16:35:43,Firefox,23353,1080.54296875,360.1953125
09/22/2020,16:35:44,Firefox,23353,1080.54296875,360.1953125
09/22/2020,16:35:45,Firefox,23353,1080.54296875,360.1953125
09/22/2020,16:35:46,Firefox,23353,1094.59765625,275.40234375
09/22/2020,16:35:47,Firefox,23353,1026.85546875,401.5546875
09/22/2020,16:35:48,Firefox,23353,902.08984375,564.19140625
09/22/2020,16:35:49,Firefox,23353,851.1015625,539.9921875
09/22/2020,16:35:50,Firefox,23353,593.1015625,96.82421875
09/22/2020,16:35:51,Firefox,23353,592.359375,84.859375
09/22/2020,16:35:52,Firefox,23353,592.359375,84.859375
09/22/2020,16:35:53,Firefox,23353,580.10546875,90.06640625
09/22/2020,16:35:54,Firefox,23353,434.71484375,725.0703125
09/22/2020,16:35:55,Firefox,23353,444.25,669.26953125
09/22/2020,16:35:56,Firefox,23353,444.25,659.390625
09/22/2020,16:35:57,Firefox,23353,517.70703125,471.00390625
09/22/2020,16:35:58,Firefox,23353,414.5625,551.3828125
09/22/2020,16:35:59,Firefox,23353,420.11328125,567.2265625
09/22/2020,16:36:00,Firefox,23353,420.11328125,567.2265625
09/22/2020,16:36:01,Firefox,23353,420.11328125,567.2265625
09/22/2020,16:36:02,Firefox,23353,420.11328125,567.2265625
09/22/2020,16:36:03,Firefox,23353,420.11328125,567.2265625
09/22/2020,16:36:04,Firefox,23353,1135.046875,529.515625
09/22/2020,16:36:05,Firefox,23353,1117.7578125,515.359375
09/22/2020,16:36:06,Firefox,23353,1267.3203125,381.60546875
09/22/2020,16:36:07,Firefox,23353,1118.4375,427.08203125
09/22/2020,16:36:08,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:09,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:10,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:11,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:12,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:13,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:14,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:15,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:16,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:17,Firefox,23353,1050.05859375,484.171875
09/22/2020,16:36:18,Firefox,23353,765.03125,329.8984375
09/22/2020,16:36:19,Firefox,23353,413.29296875,225.18359375
09/22/2020,16:36:20,Firefox,23353,1311.96484375,0.0
09/22/2020,16:36:21,Firefox,23353,504.12890625,48.29296875
09/22/2020,16:36:22,Firefox,23353,256.30078125,390.390625
09/22/2020,16:36:23,Firefox,23353,218.921875,439.5234375
09/22/2020,16:36:24,Firefox,23353,221.39453125,578.5
09/22/2020,16:36:25,Firefox,23353,220.90625,355.60546875
09/22/2020,16:36:26,Firefox,23353,224.56640625,498.5546875
09/22/2020,16:36:27,Firefox,23353,398.41796875,493.02734375
09/22/2020,16:36:28,Firefox,23353,480.36328125,521.625
09/22/2020,16:36:29,Firefox,23353,489.0234375,641.41015625
09/22/2020,16:36:30,Firefox,23353,479.78515625,688.5390625
09/22/2020,16:36:31,Firefox,23353,480.5,684.80078125
09/22/2020,16:36:32,Firefox,23353,480.5,684.80078125
09/22/2020,16:36:33,Firefox,23353,480.5,684.80078125
09/22/2020,16:36:34,Firefox,23353,523.74609375,324.3359375
09/22/2020,16:36:35,Firefox,23353,492.61328125,388.5078125
09/22/2020,16:36:36,Firefox,23353,359.79296875,481.1015625
09/22/2020,16:36:37,Firefox,23353,453.15625,509.1015625
09/22/2020,16:36:38,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:39,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:40,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:41,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:42,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:43,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:44,Firefox,23353,472.95703125,509.1015625
09/22/2020,16:36:45,Firefox,23353,473.4140625,509.1015625
09/22/2020,16:36:46,Firefox,23353,483.7265625,509.6015625
09/22/2020,16:36:47,Firefox,23353,483.7265625,509.6015625
09/22/2020,16:36:48,Firefox,23353,691.6640625,63.4296875
09/22/2020,16:36:49,Firefox,23353,575.9375,44.55078125
09/22/2020,16:36:50,Firefox,23353,862.1640625,475.921875
09/22/2020,16:36:51,Firefox,23353,1166.75390625,612.53515625
09/22/2020,16:36:52,Firefox,23353,1166.75390625,612.53515625
09/22/2020,16:36:53,Firefox,23353,1085.69140625,861.15625
09/22/2020,16:36:54,Firefox,23353,1102.4140625,653.66796875
09/22/2020,16:36:55,Firefox,23353,1102.4140625,653.66796875
09/22/2020,16:36:56,Firefox,23353,1102.4140625,653.66796875
09/22/2020,16:36:57,Firefox,23353,1206.1953125,589.58203125
09/22/2020,16:36:58,Firefox,23353,1206.1953125,589.58203125
09/22/2020,16:36:59,Firefox,23353,1206.1953125,589.58203125
09/22/2020,16:37:00,Firefox,23353,1205.8515625,614.18359375
09/22/2020,16:37:01,Firefox,23353,1099.8828125,875.3828125
09/22/2020,16:37:02,Firefox,23353,1098.98828125,873.92578125
09/22/2020,16:37:03,Firefox,23353,1098.98828125,874.38671875
09/22/2020,16:37:04,Firefox,23353,893.2421875,649.1875
09/22/2020,16:37:05,Firefox,23353,827.625,459.77734375
09/22/2020,16:37:06,Firefox,23353,827.625,459.2734375
09/22/2020,16:37:07,Firefox,23353,567.4453125,53.38671875
